lat,lon,time,alt,speed,bearing
59.487297,25.1638742,1000000,0.9,15.55555556,49
59.4874424,25.1643406,1002000,2.3,15.5,58.4
59.4875947,25.1647656,1004000,3.7,14.72222222,54.8
59.4877695,25.1651269,1006000,4.7,14.13888889,46.4
59.4879299,25.1654974,1008000,5.2,13.77777778,49.5
59.4880802,25.1658878,1010000,5.8,13.86111111,52.8
59.4882411,25.166241,1012000,3.6,13.44444444,48.1
59.4884114,25.1666225,1014000,2.5,14.38888889,48.7
59.4885731,25.1670162,1016000,3.1,14.33333333,51
59.4887272,25.1673814,1018000,3.5,13.44444444,50.3
59.4888919,25.1677198,1020000,3.2,13.27777778,46.2
59.4890788,25.168055,1022000,3.8,14.08333333,42.3
59.4892462,25.1683902,1024000,6.3,13.30555556,45.5
59.4893965,25.1687394,1026000,6.3,12.97222222,49.7
59.4895549,25.169054,1028000,4.8,12.52777778,45.2
59.4897428,25.1693148,1030000,4.2,12.80555556,35.2
59.4899336,25.1694876,1032000,5,11.69444444,24.7
59.4901103,25.1697301,1034000,5,12,34.9
59.490268,25.170099,1036000,3.4,13.63888889,49.9
59.4904201,25.1705022,1038000,3.3,14.22222222,53.4
59.4906043,25.1707691,1040000,2.7,12.75,36.3
59.4908106,25.1708714,1042000,3.7,11.86111111,14.1
59.4910075,25.1709494,1044000,5.3,11.19444444,11.4
59.4911987,25.1711024,1046000,5.7,11.5,22.1
59.4913876,25.1713646,1047000,4.9,25.75,35.2
59.491544,25.1717274,1049000,5.8,13.47222222,49.7
59.4916594,25.1721633,1051000,5.7,13.91666667,62.5
59.4918255,25.1725524,1053000,2.9,14.38888889,49.9
59.4920527,25.1727209,1055000,3.2,13.52777778,20.6
59.492246,25.1727595,1057000,5.3,10.83333333,5.8
59.4924362,25.1728347,1059000,4.6,10.80555556,11.3
59.4926537,25.1730056,1061000,5.1,13.05555556,21.7
59.4928491,25.173228,1063000,7.9,12.58333333,30
59.4930343,25.1734675,1065000,8.2,12.33333333,33.3
59.4932206,25.1736926,1067000,8.3,12.16666667,31.5
59.4934065,25.1738642,1069000,9.6,11.44444444,25.1
59.4935791,25.1739872,1071000,10.2,10.22222222,19.9
59.4937619,25.1741024,1073000,9,10.69444444,17.7
59.4939418,25.1741524,1075000,7.1,10.11111111,8
59.4941337,25.1741724,1077000,5.9,10.69444444,3
59.4943293,25.1742539,1079000,5.2,11.13888889,11.9
59.4945255,25.1743692,1081000,4.6,11.41666667,16.6
59.494735,25.1745058,1083000,5.8,12.30555556,18.3
59.4949311,25.1746695,1085000,9.1,11.86111111,23
59.4951128,25.1748452,1087000,11.7,11.27777778,26.1
59.4952997,25.1750089,1089000,12.1,11.38888889,24
59.4954963,25.1751668,1091000,13.1,11.83333333,22.2
59.4956946,25.1753168,1093000,14.8,11.83333333,21
59.495895,25.1754763,1095000,15.9,12.05555556,22
59.4960968,25.1756133,1097000,16.9,11.88888889,19
59.4962982,25.175746,1099000,18.6,11.83333333,18.5
59.496485,25.1758766,1101000,24.4,11.05555556,19.5
59.4966848,25.176039,1103000,29.1,12.05555556,22.4
59.4968718,25.176222,1105000,36.3,11.63888889,26.4
59.4970487,25.1763572,1107000,43.4,10.58333333,21.2
59.4972292,25.1764571,1109000,49.2,10.44444444,15.7
59.4974146,25.1765577,1111000,53.9,10.72222222,15.4
59.4976027,25.1766194,1113000,59.3,10.61111111,9.5
59.4977951,25.1766618,1115000,64.9,10.77777778,6.4
59.4979921,25.1766921,1117000,71.2,11,4.5
59.498177,25.1767268,1120000,77.5,6.888888889,5.4
59.4983541,25.1767734,1122000,82.7,9.944444444,7.6
59.4985451,25.1768058,1124000,87.2,10.66666667,4.9
59.4987358,25.1768104,1126000,93.3,10.61111111,0.7
59.4989179,25.1768295,1128000,98.7,10.16666667,3
59.4990999,25.1768853,1130000,102.9,10.25,8.8
59.4992784,25.1769247,1132000,107.9,10,6.4
59.4994526,25.176983,1134000,110.8,9.833333333,9.6
59.4996423,25.1770313,1136000,112.8,10.66666667,7.4
59.4998289,25.1770309,1138000,116.8,10.38888889,359.9
59.500014,25.1770463,1140000,121.4,10.33333333,2.4
59.5001944,25.1771843,1142000,124.1,10.77777778,21.2
59.5003686,25.1774291,1144000,125.8,11.91666667,35.5
59.5005548,25.1776385,1146000,125.8,11.94444444,29.7
59.5007622,25.1776727,1148000,125.1,11.58333333,4.8
59.5009428,25.1776017,1150000,126.7,10.25,348.7
59.5011163,25.1775168,1152000,128.8,9.972222222,346.1
59.501302,25.1774648,1154000,131.5,10.44444444,351.9
59.5014902,25.1774204,1156000,134.6,10.55555556,353.2
59.5016774,25.1773776,1158000,138.1,10.5,353.4
59.5018666,25.17736,1160000,141.8,10.55555556,357.3
59.5020608,25.1773779,1162000,146.2,10.83333333,2.7
59.5022626,25.1774011,1164000,149.9,11.25,3.3
59.5024569,25.1774575,1166000,156,10.94444444,8.4
59.5026434,25.1774734,1168000,161.3,10.38888889,2.5
59.5028393,25.1774651,1170000,165.7,10.91666667,358.8
59.5030379,25.1774823,1172000,171.1,11.08333333,2.5
59.5032277,25.1775638,1174000,177.2,10.83333333,12.3
59.5033964,25.1778296,1175000,179.8,24.08333333,38.6
59.5035497,25.1782379,1177000,182.2,14.36111111,53.5
59.5036823,25.1786838,1179000,186.1,14.63888889,59.6
59.5037823,25.1791645,1181000,189.2,14.69444444,67.7
59.5038742,25.1796554,1183000,191.5,14.80555556,69.8
59.5039591,25.1801748,1185000,193.3,15.44444444,72.1
59.5040241,25.1807183,1187000,195.7,15.80555556,76.7
59.5040759,25.181275,1189000,197.9,16.02777778,79.6
59.5041289,25.1818429,1191000,198.5,16.36111111,79.6
59.5041772,25.1824193,1193000,198.9,16.55555556,80.6
59.5042263,25.1830021,1195000,198.8,16.72222222,80.6
59.5042908,25.1835743,1197000,198.6,16.58333333,77.5
59.5043542,25.184145,1199000,198.1,16.52777778,77.7
59.5044224,25.1846917,1201000,198.2,15.94444444,76.2
59.5045135,25.1852285,1203000,197.8,16.02777778,71.5
59.5045928,25.1857804,1205000,197.2,16.25,74.2
59.5046756,25.1863228,1207000,196.9,16.02777778,73.3
59.5047639,25.1868597,1209000,196.9,15.97222222,72
59.5048458,25.1873982,1211000,196.7,15.91666667,73.3
59.5049391,25.1879117,1213000,197.6,15.44444444,70.3
59.5050359,25.1884377,1215000,199.1,15.83333333,70.1
59.5051279,25.1889677,1217000,199.7,15.86111111,71.1
59.5052306,25.1894905,1219000,200.2,15.86111111,68.8
59.505315,25.1900234,1221000,200.4,15.80555556,72.7
59.5053967,25.1905576,1223000,200.1,15.80555556,73.2
59.5054946,25.1910745,1225000,200.4,15.61111111,69.5
59.5055838,25.1916117,1227000,200.2,16,71.9
59.5056862,25.1921541,1229000,200.8,16.38888889,69.6
59.5057881,25.1926563,1231000,200.2,15.30555556,68.2
59.5058837,25.1931756,1233000,199.1,15.63888889,70.1
59.5059966,25.1936961,1235000,198.5,16.02777778,66.9
59.5061065,25.1942147,1237000,199.3,15.91666667,67.3
59.5061812,25.1947517,1239000,198.6,15.77777778,74.7
59.5061697,25.1953398,1241000,195.9,16.66666667,92.2
59.5061832,25.195932,1243000,193.5,16.77777778,87.4
59.5063288,25.1963982,1246000,190.9,10.33333333,58.4
59.5065357,25.1966713,1248000,192.6,13.88888889,33.8
59.5067366,25.1968874,1250000,192.3,12.75,28.6
59.506908,25.197291,1252000,189.5,14.88888889,50.1
59.5069752,25.1978834,1254000,186.4,17.19444444,77.4
59.5068816,25.1984718,1256000,184.8,17.44444444,107.4
59.5066962,25.1989657,1258000,184.7,17.38888889,126.5
59.5065039,25.1994117,1260000,183.6,16.55555556,130.4
59.5062698,25.1997726,1262000,179.8,16.55555556,142
59.5060787,25.2002637,1264000,176.7,17.5,127.5
59.5059774,25.2008634,1266000,175.3,17.88888889,108.4
59.5058729,25.2014355,1268000,175.1,17.22222222,109.8
59.5057462,25.201965,1270000,173.9,16.58333333,115.2
59.5056179,25.2025296,1272000,173.6,17.5,114.1
59.505482,25.2031108,1274000,173.4,18.11111111,114.7
59.5053475,25.2036657,1276000,174.1,17.41666667,115.5
59.5052257,25.2042376,1278000,173.9,17.55555556,112.8
59.5050894,25.2048113,1280000,172.7,17.94444444,115.1
59.5049717,25.2054087,1282000,172.5,18.13888889,111.2
59.5048624,25.206011,1284000,172.5,18.11111111,109.7
59.5047494,25.2066013,1286000,171.6,17.86111111,110.7
59.504671,25.2072125,1288000,170.6,17.86111111,104.2
59.5045634,25.2078009,1290000,170.4,17.69444444,109.8
59.5044397,25.2083735,1292000,169.9,17.61111111,113.1
59.5043409,25.2089749,1293000,168.5,35.80555556,107.9
59.5042138,25.2095516,1295000,168,17.80555556,113.5
59.5041,25.21014,1297000,168,17.83333333,110.9
59.5040132,25.2107455,1299000,166.7,17.80555556,105.8
59.5038824,25.211338,1301000,165.9,18.27777778,113.5
59.5037822,25.2119431,1303000,165.4,18.02777778,108.1
59.5037192,25.2125438,1305000,164.1,17.36111111,101.7
59.5036169,25.2131277,1307000,162.8,17.5,109
59.503559,25.2137471,1309000,160.7,17.83333333,100.4
59.5035062,25.214354,1311000,160.5,17.44444444,99.7
59.5034386,25.2149516,1313000,160.3,17.33333333,102.6
59.5034413,25.2155537,1315000,158.4,17.05555556,89.5
59.5034842,25.2161383,1317000,158.1,16.72222222,81.8
59.5035314,25.2167242,1319000,156.8,16.80555556,81
59.5035884,25.2173043,1321000,155.2,16.72222222,79
59.5036546,25.2178762,1323000,154.5,16.61111111,77.2
59.5037191,25.2184457,1325000,153.6,16.52777778,77.4
59.5037912,25.2190117,1327000,152.9,16.52777778,75.9
59.503864,25.2195719,1329000,153,16.36111111,75.6
59.5039372,25.2201452,1331000,152.2,16.75,75.9
59.5040346,25.2206932,1333000,151.6,16.44444444,70.7
59.5041219,25.2212497,1335000,150.7,16.5,72.8
59.5042014,25.2218174,1337000,150.8,16.66666667,74.6
59.5042793,25.222372,1339000,150.6,16.30555556,74.5
59.504357,25.2229355,1341000,150,16.52777778,74.8
59.5044419,25.2234887,1343000,149.7,16.36111111,73.2
59.5045339,25.2240221,1345000,148.7,15.94444444,71.2
59.5046203,25.2245685,1347000,147.9,16.19444444,72.7
59.5047142,25.2251177,1349000,146.8,16.41666667,71.4
59.5048218,25.2256567,1351000,146.3,16.38888889,68.5
59.5049241,25.2261864,1353000,146.2,16.05555556,69.2
59.505031,25.2267012,1355000,145.2,15.75,67.7
59.5051473,25.2272167,1357000,143.9,15.97222222,66
59.5052595,25.2277293,1359000,144,15.80555556,66.7
59.5053843,25.2282193,1361000,143.6,15.52777778,63.3
59.5055027,25.2287008,1363000,143.7,15.13888889,64.1
59.5056137,25.2291891,1365000,143.4,15.13888889,65.9
59.5057031,25.2297135,1367000,141.5,15.66666667,71.4
59.5057339,25.230303,1369000,140.1,16.77777778,84.1
59.5057505,25.2308846,1372000,140.3,11,86.8
59.5057825,25.2314446,1374000,138.7,15.94444444,83.6
59.505876,25.2319965,1376000,136.6,16.47222222,71.5
59.5060269,25.2324578,1378000,136,15.52777778,57.2
59.5061702,25.2328931,1380000,135.3,14.69444444,57
59.5063034,25.2333856,1382000,134.9,15.80555556,61.9
59.5064415,25.233872,1384000,135.2,15.77777778,60.8
59.5065719,25.2343532,1386000,136.7,15.44444444,61.9
59.5066902,25.2348488,1388000,137.5,15.5,64.8
59.5068101,25.2353517,1390000,137.5,15.72222222,64.8
59.5069152,25.2358702,1392000,139.1,15.80555556,68.2
59.5070249,25.2363724,1394000,140.2,15.47222222,66.7
59.5071327,25.2368673,1396000,141.1,15.25,66.8
59.5072463,25.2373592,1398000,141.2,15.30555556,65.5
59.5073618,25.2378596,1400000,140.9,15.55555556,65.5
59.5074903,25.2383427,1402000,142.3,15.44444444,62.3
59.5076326,25.2387843,1404000,142.8,14.80555556,57.6
59.5077937,25.2391559,1406000,142.7,13.83333333,49.5
59.5079616,25.239515,1408000,142.9,13.80555556,47.3
59.5081353,25.2398664,1410000,143.6,13.88888889,45.7
59.5083013,25.2402354,1412000,144.2,13.94444444,48.4
59.5084468,25.2406661,1414000,145,14.63888889,56.3
59.508568,25.2411268,1416000,144.8,14.69444444,62.6
59.5087001,25.2416019,1418000,144.6,15.33333333,61.3
59.5088625,25.2420297,1419000,145.3,30.22222222,53.2
59.5090354,25.2423688,1421000,146,13.61111111,44.9
59.5092178,25.2426683,1423000,147.9,13.22222222,39.8
59.5093944,25.2429737,1425000,148.9,13.08333333,41.3
59.5095583,25.2433756,1427000,149.4,14.58333333,51.2
59.5097013,25.2438277,1429000,150.7,15.08333333,58.1
59.5097713,25.2443789,1431000,150.9,16.08333333,75.9
59.5098043,25.2449511,1433000,151.6,16.30555556,83.5
59.509951,25.2454388,1435000,150.9,16.05555556,59.3
59.5101451,25.2457786,1437000,152.6,14.47222222,41.6
59.5103285,25.2461113,1439000,153.7,13.88888889,42.6
59.5105115,25.2464512,1441000,153.5,14.02777778,43.3
59.5107019,25.2467859,1443000,154.1,14.22222222,41.7
59.5108902,25.2471109,1445000,155.5,13.94444444,41.2
59.5110536,25.2474924,1447000,156,14.11111111,49.8
59.5112047,25.2479394,1449000,156.5,15.19444444,56.3
59.5113827,25.2483058,1451000,158.6,14.36111111,46.2
59.5115522,25.2486616,1453000,161.1,13.80555556,46.8
59.5117096,25.2490318,1455000,161.7,13.66666667,50
59.5118851,25.2494091,1457000,161.8,14.47222222,47.5
59.5120623,25.2497989,1459000,163.2,14.80555556,48.1
59.512236,25.2501683,1461000,164.5,14.25,47.2
59.5124173,25.2505317,1463000,165.6,14.41666667,45.5
59.5125974,25.2509055,1465000,165.9,14.58333333,46.5
59.5154475,25.2578775,1502000,184.1,13.69444444,51.1
59.5155035,25.2584329,1504000,186.6,16.02777778,78.8
59.5155329,25.259016,1506000,187.7,16.58333333,84.3
59.5155414,25.2596116,1508000,188.7,16.86111111,88.4
59.5155475,25.2601979,1510000,189.7,16.61111111,88.8
59.5155315,25.2608095,1512000,190,17.33333333,93
59.5155027,25.2614316,1514000,192.2,17.69444444,95.2
59.5154581,25.2620386,1516000,193.7,17.36111111,98.2
59.5153959,25.2626368,1518000,194.5,17.27777778,101.6
59.5153363,25.2632553,1520000,192.4,17.83333333,100.8
59.5152731,25.2638819,1522000,192.4,18.08333333,101.2
59.5152223,25.264484,1524000,192.5,17.27777778,99.4
59.5151929,25.2650904,1526000,191.3,17.25,95.5
59.5151533,25.2657032,1528000,190,17.5,97.3
59.5151245,25.2663158,1530000,191,17.41666667,95.3
59.5151122,25.266913,1532000,191.4,16.91666667,92.3
59.5150954,25.2675197,1534000,189.6,17.19444444,93.1
59.5150891,25.2681488,1536000,188.6,17.80555556,91.1
59.5150855,25.2687643,1538000,189.1,17.41666667,90.7
59.5150775,25.2693677,1540000,188.7,17.08333333,91.5
59.515063,25.2699761,1542000,186.9,17.25,92.7
59.5150384,25.2706115,1544000,185.4,18.02777778,94.4
59.5150037,25.2712405,1545000,185.3,35.83333333,96.2
59.5149803,25.2718508,1547000,184.3,17.33333333,94.3
59.5148959,25.2724299,1549000,181.2,17.05555556,106
59.5146913,25.2728986,1551000,176.9,17.5,130.7
59.5144331,25.2732011,1553000,175.6,16.75,149.3
59.5141779,25.2733463,1555000,174.3,14.80555556,163.9
59.5139298,25.2734135,1557000,171.9,13.94444444,172.2
59.5136889,25.273364,1559000,170,13.5,186
59.5134406,25.2733766,1561000,168.2,13.83333333,178.5
59.5131875,25.2735968,1563000,165.6,15.41666667,156.2
59.5129358,25.2738788,1565000,163.9,16.13888889,150.4
59.5126809,25.2741297,1567000,163.2,15.88888889,153.5
59.5124266,25.2744467,1569000,163.2,16.77777778,147.7
59.5121865,25.2747588,1571000,163.7,16.02777778,146.6
59.5119277,25.2749819,1573000,162.2,15.75,156.4
59.5116697,25.2752315,1575000,162.6,16.02777778,153.9
59.5114251,25.2755596,1577000,163,16.5,145.8
59.5111902,25.2759171,1579000,162.2,16.55555556,142.3
59.5109382,25.2762544,1581000,161.4,16.97222222,145.8
59.5106947,25.2765794,1583000,162.7,16.38888889,145.9
59.5104506,25.2769025,1585000,163.4,16.38888889,146.1
59.5102029,25.2772363,1587000,162.5,16.72222222,145.6
59.509952,25.2775848,1589000,162.2,17.11111111,144.8
59.5097101,25.2779735,1591000,164,17.38888889,140.8
59.5094961,25.2784037,1593000,165,17.05555556,134.4
59.5092855,25.2788478,1595000,166.1,17.19444444,133.1
59.5090629,25.2793112,1597000,166.4,18.05555556,133.4
59.5088607,25.2797867,1599000,166.8,17.55555556,130
59.5086826,25.2802906,1601000,167.2,17.38888889,124.9
59.5085791,25.2808314,1603000,167,16.36111111,110.7
59.508537,25.2814117,1605000,166.9,16.58333333,98.1
59.5085629,25.2819887,1607000,166.7,16.38888889,84.9
59.5086089,25.2825607,1609000,166.5,16.38888889,81
59.5085189,25.2831494,1611000,162.2,17.41666667,106.8
59.5082738,25.283577,1613000,163.3,18.25,138.5
59.5079991,25.2836433,1615000,163,15.41666667,173
59.507774,25.2834774,1617000,163.2,13.38888889,200.5
59.50755,25.2833624,1619000,164,12.88888889,194.6
59.5072757,25.2834376,1621000,162.4,15.41666667,172.1
59.5070264,25.2838428,1624000,159.7,12,140.5
59.5069378,25.284466,1626000,156.9,18.33333333,105.7
59.5070699,25.2850504,1628000,153.4,18.11111111,66
59.5073068,25.2852609,1630000,152.2,14.47222222,24.3
59.5074514,25.2850405,1632000,148.2,10.19444444,322.3
59.507305,25.2846885,1634000,140.7,12.88888889,230.7
59.5069767,25.2848791,1636000,135.3,19.05555556,163.6
59.5067817,25.2854789,1638000,141.1,20.16666667,122.6
59.5066607,25.2859885,1640000,144.6,15.91666667,115.1
59.5065125,25.2864715,1642000,141.5,15.97222222,121.2
59.5063716,25.2870416,1644000,142.1,17.94444444,116
59.5062431,25.2875747,1646000,145.3,16.69444444,115.4
59.5061125,25.2880817,1648000,144.9,16.08333333,116.9
59.5059879,25.2886489,1650000,142.7,17.5,113.4
59.5058491,25.2892068,1652000,144.8,17.58333333,116.1
59.5057229,25.2897495,1654000,146.2,16.88888889,114.6
59.5056704,25.2900324,1655000,145.9,17.05555556,110.1
59.5055425,25.290621,1657000,144.3,18.13888889,113.2
59.5053929,25.2911879,1659000,144.7,18.08333333,117.5
59.50528,25.2917747,1661000,146,17.77777778,110.8
59.5051488,25.2923369,1663000,146.5,17.52777778,114.7
59.5050107,25.292901,1665000,146.8,17.72222222,115.8
59.5049193,25.2934958,1667000,148.1,17.58333333,106.8
59.5048007,25.2940674,1669000,148,17.47222222,112.2
59.5046951,25.2946516,1671000,148.3,17.55555556,109.6
59.5046106,25.2952553,1672000,149.7,35.47222222,105.4
59.5044885,25.2958385,1674000,149.3,17.86111111,112.4
59.5044251,25.2964466,1676000,147.6,17.58333333,101.6
59.5044678,25.2970423,1678000,146,17.02777778,82
59.504546,25.2976233,1680000,145.6,17.02777778,75.1
59.5045855,25.2981868,1682000,144.5,16.11111111,82.1
59.504562,25.298792,1684000,142.7,17.19444444,94.4
59.5044402,25.2993655,1686000,141.4,17.61111111,112.7
59.5042268,25.2998219,1688000,139.1,17.55555556,132.7
59.5040253,25.3002851,1690000,138,17.25,130.6
59.5039247,25.3008765,1692000,136.9,17.66666667,108.5
59.5039024,25.3014972,1694000,137.1,17.61111111,94
59.5038727,25.3020926,1696000,137.1,16.94444444,95.6
59.503838,25.3027088,1698000,135.9,17.55555556,96.3
59.5038018,25.3033415,1700000,135.3,18.02777778,96.4
59.5037545,25.3039467,1702000,134.7,17.33333333,98.8
59.5037082,25.3045419,1704000,134.4,17.05555556,98.7
59.5036537,25.3051601,1706000,134,17.77777778,99.9
59.5035769,25.3057719,1708000,133.9,17.83333333,103.9
59.503493,25.3063783,1710000,133.7,17.80555556,105.2
59.5033932,25.3069777,1712000,133.1,17.86111111,108.2
59.5032692,25.3075466,1714000,133.3,17.52777778,113.2
59.5031299,25.3081122,1716000,133.8,17.80555556,115.9
59.5029895,25.3086674,1718000,134.3,17.55555556,116.5
59.5028425,25.3091954,1720000,134.7,17.05555556,118.7
59.5026683,25.3096874,1722000,134.8,16.97222222,124.9
59.502426,25.3100403,1724000,133.4,16.80555556,143.5
59.5021967,25.3104664,1726000,133.3,17.58333333,136.7
59.502077,25.3110473,1728000,133.8,17.75,112.1
59.5019791,25.3116487,1730000,136.9,17.88888889,107.8
59.5018616,25.312229,1732000,135.9,17.69444444,111.8
59.5017613,25.3128351,1734000,135.4,18.05555556,108.1
59.5016625,25.3134472,1736000,136.5,18.19444444,107.6
59.5015248,25.3140065,1738000,136.8,17.61111111,115.9
59.5013973,25.3145878,1740000,137,17.91666667,113.4
59.5012535,25.3151598,1742000,136.8,18.08333333,116.4
59.5010997,25.3156772,1744000,137.5,16.97222222,120.4
59.5009724,25.3162183,1746000,139.6,16.88888889,114.9
59.5008095,25.3167309,1748000,136.5,17.11111111,122.1
59.5007023,25.3169412,1750000,135.4,8.444444444,135.1
59.5004556,25.3172523,1752000,134.4,16.33333333,147.4
59.500213,25.3174947,1754000,135.1,15.16666667,153.1
59.4999767,25.3177919,1756000,134.3,15.61111111,147.4
59.4997287,25.3181314,1758000,133.7,16.83333333,145.2
59.4994797,25.3184004,1760000,134.1,15.83333333,151.3
59.4992274,25.3186432,1762000,134.4,15.63888889,154
59.4989675,25.3188839,1764000,133.7,16,154.8
59.4987034,25.3190808,1766000,133.6,15.72222222,159.3
59.4984516,25.3193341,1768000,133.5,15.75,153
59.498208,25.3196805,1770000,131,16.75,144.2
59.4979668,25.3200139,1772000,130.3,16.41666667,144.9
59.4977406,25.3204205,1774000,128.6,17.05555556,137.6
59.4975348,25.3209092,1776000,126.7,17.97222222,129.7
59.497389,25.3214643,1778000,127.2,17.69444444,117.4
59.4973406,25.3220734,1780000,126,17.47222222,98.9
59.4973042,25.3227068,1782000,125.9,18.05555556,96.5
59.4972188,25.3233063,1784000,124.9,17.63888889,105.7
59.4971193,25.3239024,1786000,123.7,17.77777778,108.2
59.4970038,25.3245054,1788000,123.4,18.25,110.7
59.4968901,25.3251089,1790000,124.4,18.22222222,110.4
59.4967708,25.3256906,1792000,125,17.77777778,112
59.4966541,25.3262653,1794000,126,17.52777778,111.8
59.4965394,25.3268116,1796000,126.2,16.75,112.5
59.4964037,25.3273525,1797000,125.7,34.16666667,116.3
59.4962731,25.3279115,1799000,125.2,17.41666667,114.7
59.4961643,25.3284829,1801000,125.9,17.27777778,110.6
59.4960581,25.3290559,1803000,125.7,17.27777778,110.1
59.4959538,25.3296316,1805000,124.7,17.30555556,109.6
59.4958548,25.3302397,1807000,124,18.08333333,107.8
59.4957501,25.3308196,1809000,126.2,17.41666667,109.6
59.4956514,25.3313705,1811000,127.9,16.55555556,109.4
59.4955507,25.3319472,1813000,127.1,17.27777778,109
59.4954448,25.3325298,1815000,126,17.52777778,109.7
59.4953511,25.3331286,1817000,126.1,17.75,107.1
59.4952501,25.3337181,1819000,126.5,17.61111111,108.7
59.4951574,25.3343127,1821000,126.7,17.61111111,107.1
59.4950635,25.3349091,1823000,126.8,17.69444444,107.2
59.4949614,25.3354894,1825000,127,17.38888889,109.1
59.494855,25.3360817,1827000,127.1,17.80555556,109.5
59.494748,25.336687,1829000,127.1,18.13888889,109.2
59.4946235,25.3372843,1831000,126.9,18.27777778,112.3
59.4945158,25.3378935,1833000,126.9,18.27777778,109.2
59.4944074,25.3385098,1835000,127.8,18.47222222,109.1
59.4942906,25.339106,1837000,128,18.08333333,111.1
59.4942131,25.3397253,1839000,128.4,18.05555556,103.8
59.4941154,25.3403349,1841000,129,18.11111111,107.5
59.4940317,25.3409621,1843000,130.9,18.36111111,104.7
59.4939818,25.3415757,1845000,132.1,17.61111111,99.1
59.4938804,25.3421781,1847000,132.6,17.97222222,108.3
59.4938201,25.3427947,1849000,134.3,17.77777778,100.9
59.4938034,25.3434097,1851000,134.1,17.44444444,93.1
59.4937565,25.3440375,1853000,134.2,17.97222222,98.4
59.4937309,25.3446511,1855000,135.6,17.44444444,94.7
59.493754,25.3452599,1857000,136.6,17.30555556,85.7
59.4937843,25.3458489,1859000,137,16.77777778,84.2
59.4938205,25.3464451,1861000,136.9,17,83.2
59.4938727,25.3470332,1863000,137.2,16.91666667,80.1
59.4939268,25.3476158,1865000,138,16.77777778,79.6
59.4939896,25.3482129,1867000,139.1,17.27777778,78.3
59.4940434,25.3488149,1869000,140.2,17.30555556,80
59.4940994,25.3494179,1871000,142,17.36111111,79.6
59.4941544,25.3500011,1873000,142.3,16.80555556,79.5
59.4942022,25.3505938,1876000,142.5,11.33333333,81
59.4942596,25.3511897,1878000,142.4,17.16666667,79.3
59.4943197,25.3517851,1880000,142.9,17.19444444,78.8
59.4943776,25.3523867,1882000,143.2,17.33333333,79.3
59.4944397,25.3529773,1884000,144.2,17.08333333,78.3
59.4944973,25.3535673,1885000,144.6,34.02777778,79.1
59.4945658,25.3541679,1888000,145.1,11.61111111,77.3
59.4946501,25.3547387,1889000,145.9,33.66666667,73.8
59.4947219,25.3553309,1891000,146.9,17.25,76.6
59.4947944,25.3559108,1894000,147.4,11.27777778,76.2
59.4948905,25.3564984,1896000,148.3,17.47222222,72.1
59.494972,25.3570842,1898000,149.6,17.19444444,74.7
59.4950521,25.3576541,1899000,150.9,33.5,74.5
59.4951401,25.3582193,1901000,151.6,16.75,72.9
59.4952157,25.358812,1903000,152.2,17.30555556,75.9
59.4953088,25.3593931,1905000,153.6,17.25,72.5
59.495356,25.3596842,1906000,154.1,17.30555556,72.3
59.4954282,25.3602672,1908000,154.5,17,76.3
59.4955254,25.3608421,1910000,155.4,17.16666667,71.6
59.495631,25.3613857,1912000,156,16.47222222,69.1
59.4957206,25.3619581,1914000,157.4,16.97222222,72.9
59.4958345,25.3624938,1916000,158.9,16.44444444,67.3
59.4959412,25.3630301,1918000,159.8,16.30555556,68.6
59.4960383,25.3635983,1920000,160.2,16.97222222,71.4
59.4961691,25.3641283,1922000,162.4,16.69444444,64.1
59.4962966,25.3646381,1924000,163.9,16.08333333,63.8
59.4964021,25.3651589,1926000,165,15.88888889,68.2
59.4965382,25.3656382,1928000,166.6,15.55555556,60.8
59.496643,25.3661356,1930000,167.5,15.25,67.5
59.4966734,25.3667505,1932000,166,17.5,84.4
59.4966008,25.3673868,1934000,167.5,18.47222222,102.7
59.4965018,25.367957,1936000,171.1,17.05555556,108.9
59.4964113,25.3685293,1938000,171.2,16.97222222,107.3
59.4963277,25.3691463,1940000,171.2,18.08333333,104.9
59.496216,25.3697636,1942000,172,18.55555556,109.6
59.4961516,25.3703621,1944000,173.4,17.33333333,102
59.4960686,25.370966,1946000,173.2,17.72222222,105.2
59.4959739,25.3715777,1948000,172.6,18.11111111,107
59.495896,25.3722097,1950000,173.8,18.41666667,103.6
59.4957824,25.3728091,1952000,173.6,18.11111111,110.5
59.4956748,25.3733701,1954000,172,16.97222222,110.7
59.4955859,25.3739475,1956000,171.2,17.08333333,106.9
59.4954447,25.3744933,1958000,169,17.33333333,117
59.4953268,25.3750552,1960000,169,17.22222222,112.5
59.4951989,25.3756135,1962000,168.4,17.33333333,114.3
59.4950538,25.3761756,1964000,168.2,17.86111111,117
59.4949413,25.3767754,1966000,168.5,18.11111111,110.3
59.4948139,25.3773657,1968000,168.4,18.16666667,113
59.4946513,25.3778965,1970000,167.5,17.55555556,121.1
59.4944584,25.3783797,1972000,166.8,17.38888889,128.2
59.4942582,25.378847,1974000,168.5,17.30555556,130.2
59.4940601,25.3793024,1976000,170.7,16.97222222,130.6
59.4938754,25.379793,1978000,171.1,17.27777778,126.6
59.4936987,25.380289,1980000,172.3,17.16666667,125.1
59.4935597,25.3807965,1982000,173.8,16.33333333,118.3
59.4934386,25.3813508,1984000,174.6,17.08333333,113.3
